Fitness: 1.74886e+09
Flight 1 Turn 4 Aircraft 6 - Frequency: 47, Passengers: 96
Flight 1 Turn 5 Aircraft 0 - Frequency: 17, Passengers: 439
Flight 1 Turn 5 Aircraft 1 - Frequency: 36, Passengers: 330
Flight 1 Turn 5 Aircraft 2 - Frequency: 41, Passengers: 273
Flight 1 Turn 5 Aircraft 3 - Frequency: 39, Passengers: 205
Flight 1 Turn 5 Aircraft 4 - Frequency: 19, Passengers: 168
Flight 1 Turn 5 Aircraft 5 - Frequency: 11, Passengers: 117
Flight 1 Turn 5 Aircraft 6 - Frequency: 35, Passengers: 104
Flight 1 Turn 6 Aircraft 0 - Frequency: 15, Passengers: 404
Flight 1 Turn 6 Aircraft 1 - Frequency: 22, Passengers: 304
Flight 1 Turn 6 Aircraft 2 - Frequency: 35, Passengers: 257
Flight 1 Turn 6 Aircraft 3 - Frequency: 34, Passengers: 255
Flight 1 Turn 6 Aircraft 4 - Frequency: 25, Passengers: 235
Flight 1 Turn 6 Aircraft 5 - Frequency: 6, Passengers: 180
Flight 1 Turn 6 Aircraft 6 - Frequency: 48, Passengers: 115
Flight 1 Turn 7 Aircraft 0 - Frequency: 34, Passengers: 369
Flight 1 Turn 7 Aircraft 1 - Frequency: 17, Passengers: 336
Flight 1 Turn 7 Aircraft 2 - Frequency: 9, Passengers: 208
Flight 1 Turn 7 Aircraft 3 - Frequency: 26, Passengers: 142
Flight 1 Turn 7 Aircraft 4 - Frequency: 45, Passengers: 112
Flight 1 Turn 7 Aircraft 5 - Frequency: 7, Passengers: 112
Flight 1 Turn 7 Aircraft 6 - Frequency: 26, Passengers: 62
Flight 1 Turn 8 Aircraft 0 - Frequency: 45, Passengers: 374
Flight 1 Turn 8 Aircraft 1 - Frequency: 23, Passengers: 291
Flight 1 Turn 8 Aircraft 2 - Frequency: 32, Passengers: 264
Flight 1 Turn 8 Aircraft 3 - Frequency: 40, Passengers: 190
Flight 1 Turn 8 Aircraft 4 - Frequency: 1, Passengers: 130
Flight 1 Turn 8 Aircraft 5 - Frequency: 10, Passengers: 83
Flight 1 Turn 8 Aircraft 6 - Frequency: 11, Passengers: 23
Flight 1 Turn 9 Aircraft 0 - Frequency: 49, Passengers: 407
Flight 1 Turn 9 Aircraft 1 - Frequency: 25, Passengers: 353
Flight 1 Turn 9 Aircraft 2 - Frequency: 35, Passengers: 351
Flight 1 Turn 9 Aircraft 3 - Frequency: 42, Passengers: 341
Flight 1 Turn 9 Aircraft 4 - Frequency: 30, Passengers: 321
Flight 1 Turn 9 Aircraft 5 - Frequency: 2, Passengers: 286
Flight 1 Turn 9 Aircraft 6 - Frequency: 45, Passengers: 157
Flight 1 Turn 10 Aircraft 0 - Frequency: 26, Passengers: 315
Flight 1 Turn 10 Aircraft 1 - Frequency: 19, Passengers: 272
Flight 1 Turn 10 Aircraft 2 - Frequency: 6, Passengers: 271
Flight 1 Turn 10 Aircraft 3 - Frequency: 12, Passengers: 140
Flight 1 Turn 10 Aircraft 4 - Frequency: 6, Passengers: 114
Flight 1 Turn 10 Aircraft 5 - Frequency: 20, Passengers: 64
Flight 1 Turn 10 Aircraft 6 - Frequency: 29, Passengers: 49
Flight 1 Turn 11 Aircraft 0 - Frequency: 25, Passengers: 418
Flight 1 Turn 11 Aircraft 1 - Frequency: 2, Passengers: 380
Flight 1 Turn 11 Aircraft 2 - Frequency: 31, Passengers: 194
Flight 1 Turn 11 Aircraft 3 - Frequency: 14, Passengers: 115
Flight 1 Turn 11 Aircraft 4 - Frequency: 27, Passengers: 102
Flight 1 Turn 11 Aircraft 5 - Frequency: 4, Passengers: 60
Flight 1 Turn 11 Aircraft 6 - Frequency: 35, Passengers: 31
Flight 1 Turn 12 Aircraft 0 - Frequency: 26, Passengers: 338
Flight 1 Turn 12 Aircraft 1 - Frequency: 27, Passengers: 330
Flight 1 Turn 12 Aircraft 2 - Frequency: 19, Passengers: 204
Flight 1 Turn 12 Aircraft 3 - Frequency: 23, Passengers: 194
Flight 1 Turn 12 Aircraft 4 - Frequency: 9, Passengers: 191
Flight 1 Turn 12 Aircraft 5 - Frequency: 10, Passengers: 68
Flight 1 Turn 12 Aircraft 6 - Frequency: 16, Passengers: 11
Flight 1 Turn 13 Aircraft 0 - Frequency: 6, Passengers: 411
Flight 1 Turn 13 Aircraft 1 - Frequency: 1, Passengers: 304
Flight 1 Turn 13 Aircraft 2 - Frequency: 21, Passengers: 276
Flight 1 Turn 13 Aircraft 3 - Frequency: 27, Passengers: 269
Flight 1 Turn 13 Aircraft 4 - Frequency: 38, Passengers: 255
Flight 1 Turn 13 Aircraft 5 - Frequency: 48, Passengers: 88
Flight 1 Turn 13 Aircraft 6 - Frequency: 13, Passengers: 23
Flight 1 Turn 14 Aircraft 0 - Frequency: 45, Passengers: 421
Flight 1 Turn 14 Aircraft 1 - Frequency: 12, Passengers: 376
Flight 1 Turn 14 Aircraft 2 - Frequency: 48, Passengers: 359
Flight 1 Turn 14 Aircraft 3 - Frequency: 8, Passengers: 299
Flight 1 Turn 14 Aircraft 4 - Frequency: 7, Passengers: 66
Flight 1 Turn 14 Aircraft 5 - Frequency: 28, Passengers: 57
Flight 1 Turn 14 Aircraft 6 - Frequency: 24, Passengers: 54
Flight 1 Turn 15 Aircraft 0 - Frequency: 33, Passengers: 442
Flight 1 Turn 15 Aircraft 1 - Frequency: 39, Passengers: 359
Flight 1 Turn 15 Aircraft 2 - Frequency: 28, Passengers: 236
Flight 1 Turn 15 Aircraft 3 - Frequency: 28, Passengers: 173
Flight 1 Turn 15 Aircraft 4 - Frequency: 16, Passengers: 109
Flight 1 Turn 15 Aircraft 5 - Frequency: 17, Passengers: 93
Flight 1 Turn 15 Aircraft 6 - Frequency: 7, Passengers: 49
Flight 1 Turn 16 Aircraft 0 - Frequency: 7, Passengers: 434
Flight 1 Turn 16 Aircraft 1 - Frequency: 37, Passengers: 421
Flight 1 Turn 16 Aircraft 2 - Frequency: 21, Passengers: 320
Flight 1 Turn 16 Aircraft 3 - Frequency: 6, Passengers: 281
Flight 1 Turn 16 Aircraft 4 - Frequency: 19, Passengers: 218
Flight 1 Turn 16 Aircraft 5 - Frequency: 18, Passengers: 177
Flight 1 Turn 16 Aircraft 6 - Frequency: 42, Passengers: 28
Flight 1 Turn 17 Aircraft 0 - Frequency: 31, Passengers: 360
Flight 1 Turn 17 Aircraft 1 - Frequency: 24, Passengers: 305
Flight 1 Turn 17 Aircraft 2 - Frequency: 3, Passengers: 216
Flight 1 Turn 17 Aircraft 3 - Frequency: 41, Passengers: 193
Flight 1 Turn 17 Aircraft 4 - Frequency: 17, Passengers: 179
Flight 1 Turn 17 Aircraft 5 - Frequency: 18, Passengers: 170
Flight 1 Turn 17 Aircraft 6 - Frequency: 20, Passengers: 24
Flight 1 Turn 18 Aircraft 0 - Frequency: 1, Passengers: 408
Flight 1 Turn 18 Aircraft 1 - Frequency: 17, Passengers: 402
Flight 1 Turn 18 Aircraft 2 - Frequency: 42, Passengers: 401
Flight 1 Turn 18 Aircraft 3 - Frequency: 28, Passengers: 328
Flight 1 Turn 18 Aircraft 4 - Frequency: 25, Passengers: 236
Flight 1 Turn 18 Aircraft 5 - Frequency: 15, Passengers: 202
Flight 1 Turn 18 Aircraft 6 - Frequency: 15, Passengers: 31
Flight 1 Turn 19 Aircraft 0 - Frequency: 38, Passengers: 275
Flight 1 Turn 19 Aircraft 1 - Frequency: 45, Passengers: 238
Flight 1 Turn 19 Aircraft 2 - Frequency: 41, Passengers: 217
Flight 1 Turn 19 Aircraft 3 - Frequency: 44, Passengers: 128
Flight 1 Turn 19 Aircraft 4 - Frequency: 31, Passengers: 127
Flight 1 Turn 19 Aircraft 5 - Frequency: 15, Passengers: 99
Flight 1 Turn 19 Aircraft 6 - Frequency: 26, Passengers: 41
Flight 1 Turn 20 Aircraft 0 - Frequency: 24, Passengers: 419
Flight 1 Turn 20 Aircraft 1 - Frequency: 38, Passengers: 253
Flight 1 Turn 20 Aircraft 2 - Frequency: 36, Passengers: 223
Flight 1 Turn 20 Aircraft 3 - Frequency: 39, Passengers: 182
Flight 1 Turn 20 Aircraft 4 - Frequency: 35, Passengers: 147
Flight 1 Turn 20 Aircraft 5 - Frequency: 24, Passengers: 127
Flight 1 Turn 20 Aircraft 6 - Frequency: 45, Passengers: 90
Flight 1 Turn 21 Aircraft 0 - Frequency: 37, Passengers: 434
Flight 1 Turn 21 Aircraft 1 - Frequency: 5, Passengers: 291
Flight 1 Turn 21 Aircraft 2 - Frequency: 16, Passengers: 255
Flight 1 Turn 21 Aircraft 3 - Frequency: 24, Passengers: 217
Flight 1 Turn 21 Aircraft 4 - Frequency: 19, Passengers: 116
Flight 1 Turn 21 Aircraft 5 - Frequency: 20, Passengers: 90
Flight 1 Turn 21 Aircraft 6 - Frequency: 3, Passengers: 48
Flight 1 Turn 22 Aircraft 0 - Frequency: 36, Passengers: 447
Flight 1 Turn 22 Aircraft 1 - Frequency: 6, Passengers: 331
Flight 1 Turn 22 Aircraft 2 - Frequency: 9, Passengers: 327
Flight 1 Turn 22 Aircraft 3 - Frequency: 32, Passengers: 187
Flight 1 Turn 22 Aircraft 4 - Frequency: 12, Passengers: 149
Flight 1 Turn 22 Aircraft 5 - Frequency: 32, Passengers: 98
Flight 1 Turn 22 Aircraft 6 - Frequency: 20, Passengers: 36
Flight 1 Turn 23 Aircraft 0 - Frequency: 22, Passengers: 412
Flight 1 Turn 23 Aircraft 1 - Frequency: 2, Passengers: 215
Flight 1 Turn 23 Aircraft 2 - Frequency: 21, Passengers: 192
Flight 1 Turn 23 Aircraft 3 - Frequency: 11, Passengers: 187
Flight 1 Turn 23 Aircraft 4 - Frequency: 14, Passengers: 138
Flight 1 Turn 23 Aircraft 5 - Frequency: 21, Passengers: 129
Flight 1 Turn 23 Aircraft 6 - Frequency: 4, Passengers: 103
Flight 1 Turn 24 Aircraft 0 - Frequency: 6, Passengers: 442
Flight 1 Turn 24 Aircraft 1 - Frequency: 10, Passengers: 239
Flight 1 Turn 24 Aircraft 2 - Frequency: 14, Passengers: 90
Flight 1 Turn 24 Aircraft 3 - Frequency: 14, Passengers: 67
Flight 1 Turn 24 Aircraft 4 - Frequency: 45, Passengers: 39
Flight 1 Turn 24 Aircraft 5 - Frequency: 47, Passengers: 22
Flight 1 Turn 24 Aircraft 6 - Frequency: 28, Passengers: 7
Flight 1 Turn 25 Aircraft 0 - Frequency: 13, Passengers: 430
Flight 1 Turn 25 Aircraft 1 - Frequency: 29, Passengers: 412
Flight 1 Turn 25 Aircraft 2 - Frequency: 20, Passengers: 269
Flight 1 Turn 25 Aircraft 3 - Frequency: 24, Passengers: 95
